Id,Label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
2013,,2,1,3,1.1,0.55,1.65,8,0.215061,0.220348,37.722072,0.00008,0.000064,0.000135,0,506,1,54,0,0.001358
1015,,2,1,3,1.35,0.55,1.9,7,0.232531,0.239378,50.566612,0.000147,0.000167,0.000127,0,506,7,98,0,0.001762
2581,,1,1,2,0.55,0.55,1.1,7,0.232531,0.239378,0,0.000135,0.000167,0.000089,0,506,1,98,0,0.001407
1953,,1,1,2,0.6,0.7,1.3,8,0.21674,0.222547,0,0.000042,0.000038,0.00008,0,506,7,51,0,0.000725
616,,6,6,12,3.65,3.65,7.3,7,0.227934,0.236033,1937.409832,0.000122,0.000077,0.000352,0,506,7,51,0.066667,0.002875
1102,,3,2,5,1.8,1.2,3,7,0.233516,0.24099,164.052582,0.000461,0.000147,0.000139,0,506,7,51,0,0.003934
1940,,1,1,2,0.6,0.6,1.2,8,0.21674,0.222547,0,0.000042,0.000038,0.00008,0,506,7,51,0,0.000725
2035,,1,0,1,0.6,0,0.6,0,0,0,0,0.000042,0,0.00008,0,179,7,51,0,0.000725
2023,,1,0,1,0.6,0,0.6,0,0,0,0,0.000042,0,0.00008,0,178,7,51,0,0.000725
1934,,1,0,1,0.6,0,0.6,0,0,0,0,0.000042,0,0.00008,0,177,7,51,0,0.000725
828,,1,3,4,1,3,4,8,0.221245,0.22705,0,0.000025,0.000063,0.000074,0,506,5,46,0.5,0.000475
414,,2,0,2,2,0,2,0,0,0,0,0.000027,0,0.000095,0,35,5,46,1,0.000748
1002,,3,3,6,1.85,1.85,3.7,7,0.255908,0.264121,20.072251,0.000745,0.000821,0.000154,0,506,1,98,0.333333,0.00568
1240,,2,2,4,1.25,1.15,2.4,7,0.239839,0.245916,99.700192,0.000235,0.000258,0.000148,0,506,1,61,0,0.00204
2661,,1,1,2,0.55,0.6,1.15,7,0.23569,0.241655,0,0.000173,0.000202,0.000089,0,506,1,89,0,0.001686
2601,,1,1,2,0.55,0.55,1.1,7,0.23569,0.241655,0,0.000173,0.000202,0.000089,0,506,1,89,0,0.001686
2054,,2,1,3,1.1,0.55,1.65,7,0.235128,0.240545,4.847814,0.000753,0.000131,0.0001,0,506,0,68,0,0.003966
7529,,3,3,6,0.57,0.57,1.14,7,0.26137,0.271185,44.206352,0.001005,0.001029,0.000146,0,506,0,19,0,0.006027
3325,,1,1,2,0.55,0.6,1.15,7,0.240825,0.248081,0,0.000444,0.000463,0.000076,0,506,3,61,0,0.002499
3040,,1,1,2,0.55,0.55,1.1,7,0.240825,0.248081,0,0.000444,0.000463,0.000076,0,506,3,61,0,0.002499
3086,,1,0,1,0.55,0,0.55,0,0,0,0,0.000444,0,0.000076,0,374,3,61,0,0.002499
1016,,4,4,8,2.35,2.4,4.75,8,0.22902,0.236254,206.513612,0.000217,0.000433,0.000262,0,506,3,39,0,0.003292
1626,,2,2,4,1.15,1.15,2.3,8,0.210506,0.215925,2352.595568,0.000035,0.000044,0.000174,0,506,7,51,0,0.001048
2484,,1,1,2,0.55,0.55,1.1,8,0.210364,0.215538,0,0.000035,0.000044,0.000093,0,506,1,51,0,0.000755
921,,3,3,6,1.9,1.9,3.8,7,0.239701,0.247017,329.813927,0.000202,0.000195,0.000173,0,506,1,92,0.333333,0.002282
1944,,1,1,2,0.6,0.6,1.2,7,0.223049,0.228251,0,0.00005,0.000085,0.000096,0,506,1,92,0,0.000883
1937,,1,1,2,0.6,0.6,1.2,7,0.223049,0.228251,0,0.00005,0.000085,0.000096,0,506,1,92,0,0.000883
1625,,3,4,7,1.65,2.2,3.85,7,0.241027,0.248591,9018.678097,0.000112,0.001164,0.000188,0,506,1,92,0,0.001758
2463,,1,1,2,0.55,0.55,1.1,7,0.223049,0.228251,0,0.00005,0.000085,0.000096,0,506,1,92,0,0.000883
1945,,1,0,1,0.6,0,0.6,0,0,0,0,0.00005,0,0.000096,0,296,1,92,0,0.000883
2461,,1,1,2,0.55,0.55,1.1,7,0.233487,0.240892,0,0.000166,0.000165,0.000084,0,506,1,98,0,0.001466
1680,,2,1,3,1.15,1,2.15,8,0.203509,0.207996,51.406315,0.000022,0.000099,0.000151,0,506,1,98,0,0.001101
2044,,1,1,2,0.6,0.6,1.2,8,0.203509,0.207996,0,0.000019,0.000099,0.000111,0,506,1,98,0,0.000789
3205,,1,1,2,0.55,0.55,1.1,8,0.203509,0.207996,0,0.000019,0.000099,0.000111,0,506,1,98,0,0.000789
855,,1,1,2,0.95,0.95,1.9,8,0.213858,0.219107,0,0.00002,0.000024,0.00009,0,506,0,3,0,0.000514
1991,,1,1,2,0.6,0.6,1.2,8,0.213858,0.219107,0,0.00002,0.000024,0.00009,0,506,0,3,0,0.000514
1012,,6,5,11,3.35,2.75,6.1,8,0.213699,0.219766,14218.865813,0.000079,0.000028,0.000518,0,506,0,3,0,0.002185
788,,1,1,2,1,1,2,8,0.223435,0.229046,0,0.000075,0.000079,0.000092,0,506,7,67,0,0.000825
2407,,2,2,4,1.1,1.1,2.2,7,0.255576,0.263579,0,0.001033,0.000735,0.000095,0,506,1,80,1,0.004106
1707,,1,0,1,0.65,0,0.65,0,0,0,0,0.000671,0,0.000068,0,189,2,80,0,0.002199
3007,,1,2,3,0.55,1.1,1.65,7,0.25087,0.258285,2.548657,0.000634,0.000732,0.000069,0,506,2,22,0,0.002653
1321,,4,0,4,2.25,0,2.25,0,0,0,0,0.002747,0,0.000138,0,233,2,39,0.166667,0.009893
1924,,2,1,3,1.1,0.55,1.65,8,0.216803,0.221899,96.614187,0.000526,0.000039,0.000118,0,506,1,100,0,0.003062
2512,,1,1,2,0.55,0.55,1.1,7,0.239486,0.245328,0,0.000267,0.000241,0.000084,0,506,1,67,0,0.00164
782,,1,1,2,1,1,2,8,0.227989,0.234054,0,0.000118,0.000229,0.000091,0,506,2,75,0,0.001636
1438,,2,2,4,1.2,1.2,2.4,7,0.258681,0.268044,119.550392,0.000719,0.001044,0.000126,0,506,7,56,0,0.007424
2015,,1,0,1,0.6,0,0.6,0,0,0,0,0.00029,0,0.000079,0,33,6,56,0,0.002019
2062,,1,1,2,0.6,0.65,1.25,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
359,,11,11,22,6.65,6.5,13.15,7,0.224116,0.230898,69930,0.000058,0.000078,0.001538,0,506,7,53,0,0.003534
2060,,1,1,2,0.6,0.65,1.25,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2617,,1,1,2,0.55,0.6,1.15,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2061,,1,1,2,0.6,0.6,1.2,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2616,,1,1,2,0.55,0.6,1.15,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2059,,1,1,2,0.6,0.6,1.2,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2058,,1,1,2,0.6,0.6,1.2,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2057,,1,1,2,0.6,0.6,1.2,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2056,,1,1,2,0.6,0.6,1.2,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2055,,1,1,2,0.6,0.6,1.2,8,0.183093,0.186494,0,0.000002,0.000001,0.000169,0,506,7,53,0,0.000474
2189,,2,2,4,1.1,1.1,2.2,7,0.248014,0.255133,7002,0.000761,0.000662,0.000176,0,506,2,46,0,0.003494
3012,,1,1,2,0.55,0.55,1.1,7,0.241306,0.247894,0,0.000267,0.000281,0.000083,0,506,2,7,0,0.001784
2852,,1,1,2,0.55,0.55,1.1,7,0.245753,0.253218,0,0.000443,0.000654,0.000095,0,506,4,101,0,0.003245
465,,3,5,8,2.4,3.9,6.3,7,0.235143,0.241791,3747.9,0.000017,0.000229,0.000176,0,506,6,72,0.45,0.000984
559,,3,5,8,2.25,3.75,6,7,0.235143,0.241791,4594.625306,0.000195,0.000225,0.000122,0,506,6,72,0.45,0.0019
2668,,1,1,2,0.55,0.55,1.1,8,0.214642,0.220205,0,0.00005,0.000052,0.000092,0,506,1,88,0,0.000748
2042,,1,1,2,0.6,0.6,1.2,7,0.234363,0.240026,0,0.000165,0.000227,0.000097,0,506,0,89,0,0.001361
2034,,1,1,2,0.6,0.6,1.2,7,0.234363,0.240026,0,0.000165,0.000227,0.000097,0,506,0,89,0,0.001361
3257,,1,1,2,0.55,0.55,1.1,8,0.239747,0.246307,0,0.00031,0.000329,0.000078,0,506,4,54,0,0.001772
3146,,1,1,2,0.55,0.55,1.1,8,0.235675,0.242035,0,0.000267,0.000391,0.000081,0,506,7,66,0,0.00245
3069,,1,0,1,0.55,0,0.55,0,0,0,0,0.000267,0,0.000081,0,369,7,66,0,0.00245
7338,,1,0,1,0.45,0,0.45,0,0,0,0,0.000267,0,0.000081,0,17,7,66,0,0.00245
560,,3,0,3,2.25,0,2.25,0,0,0,0,0.000188,0,0.000123,0,110,6,72,0.833333,0.001869
3424,,1,0,1,0.55,0,0.55,0,0,0,0,0.000678,0,0.000064,0,158,6,72,0,0.002887
3399,,1,0,1,0.55,0,0.55,0,0,0,0,0.000678,0,0.000064,0,157,6,72,0,0.002887
2409,,1,1,2,0.6,0.65,1.25,7,0.241586,0.249398,0,0.000411,0.000419,0.000067,0,506,6,45,0,0.002123
3128,,1,0,1,0.55,0,0.55,0,0,0,0,0.000411,0,0.000067,0,186,6,45,0,0.002123
3413,,1,1,2,0.55,0.55,1.1,7,0.227132,0.235367,0,0.000086,0.000085,0.000115,0,506,0,15,0,0.000883
676,,6,7,13,3.6,4.2,7.8,7,0.236508,0.243864,14554.221842,0.000185,0.000259,0.000396,0,506,7,51,0,0.003217
2547,,1,1,2,0.55,0.55,1.1,8,0.237317,0.243844,0,0.000186,0.000206,0.000087,0,506,1,67,0,0.001632
1114,,2,2,4,1.3,1.3,2.6,7,0.248277,0.257618,0,0.000464,0.000721,0.000154,0,506,7,53,1,0.006148
2008,,2,2,4,1.1,1.1,2.2,8,0.224036,0.229921,0,0.000094,0.000096,0.000154,0,506,7,53,1,0.00149
2599,,1,2,3,0.55,1.1,1.65,8,0.212162,0.217152,8.025428,0.000031,0.000003,0.000097,0,506,7,51,0,0.000346
2998,,1,1,2,0.55,0.55,1.1,7,0.24487,0.251425,0,0.000319,0.000174,0.000066,0,506,1,60,0,0.001249
2123,,2,2,4,1.1,1.15,2.25,7,0.253159,0.260971,19.092353,0.000482,0.000373,0.000099,0,506,0,60,0,0.002308
1161,,3,4,7,1.8,2.35,4.15,7,0.25596,0.26484,251.98349,0.000498,0.00087,0.000151,0,506,2,28,0,0.003645
7333,,1,1,2,0.45,0.55,1,7,0.235838,0.242609,0,0.000331,0.000415,0.000091,0,506,4,28,0,0.00223
2890,,1,1,2,0.55,0.55,1.1,7,0.235838,0.242609,0,0.000331,0.000415,0.000091,0,506,4,28,0,0.00223
2949,,1,1,2,0.55,0.55,1.1,7,0.235838,0.242609,0,0.000331,0.000415,0.000091,0,506,4,28,0,0.00223
2212,,2,2,4,1.1,1.1,2.2,7,0.236106,0.243018,0,0.000439,0.000575,0.000155,0,506,4,28,1,0.003294
2929,,1,1,2,0.55,0.55,1.1,7,0.235838,0.242609,0,0.000331,0.000415,0.000091,0,506,4,28,0,0.00223
1196,,2,2,4,1.3,1.1,2.4,7,0.24129,0.250353,8.57518,0.000348,0.000341,0.000113,0,506,0,38,0,0.002455
3359,,1,1,2,0.55,0.55,1.1,7,0.240454,0.246971,0,0.000474,0.000495,0.000073,0,506,4,65,0,0.002449
2974,,1,1,2,0.55,0.55,1.1,7,0.241555,0.247714,0,0.000231,0.000305,0.000084,0,506,1,68,0,0.001917
1666,,2,1,3,1.15,0.55,1.7,7,0.241555,0.247714,81.57334,0.000236,0.000305,0.00012,0,506,7,68,0,0.002213
1115,,4,4,8,2.3,2.35,4.65,7,0.250468,0.257992,7148.557334,0.000477,0.000506,0.000268,0,506,1,18,0,0.003807
2699,,1,0,1,0.55,0,0.55,0,0,0,0,0.000188,0,0.000079,0,265,1,51,0,0.001485
2648,,1,1,2,0.55,0.55,1.1,7,0.241976,0.24909,0,0.000234,0.000181,0.000085,0,506,7,71,0,0.001509
2506,,1,2,3,0.55,1.15,1.7,7,0.242242,0.249557,69.046175,0.000234,0.000187,0.000085,0,506,7,68,0,0.001509
1956,,2,2,4,1.1,1.1,2.2,7,0.243122,0.250331,334.355373,0.000241,0.000187,0.000151,0,506,7,13,0,0.001833
2622,,1,1,2,0.55,0.55,1.1,7,0.231511,0.238187,0,0.000155,0.000194,0.000084,0,506,1,67,0,0.001745
2036,,1,0,1,0.6,0,0.6,0,0,0,0,0.000155,0,0.000084,0,55,1,67,0,0.001745
2832,,1,1,2,0.55,0.75,1.3,8,0.240949,0.247799,0,0.000443,0.00023,0.000078,0,506,2,9,0,0.001577
2164,,1,1,2,0.6,0.6,1.2,8,0.240949,0.247799,0,0.000443,0.00023,0.000078,0,506,2,9,0,0.001577
2130,,1,1,2,0.6,0.6,1.2,8,0.240949,0.247799,0,0.000443,0.00023,0.000078,0,506,2,9,0,0.001577
797,,1,0,1,1,0,1,0,0,0,0,0.000443,0,0.000078,0,184,2,9,0,0.001577
2835,,1,0,1,0.55,0,0.55,0,0,0,0,0.000443,0,0.000078,0,183,2,9,0,0.001577
2938,,1,1,2,0.55,0.55,1.1,8,0.213614,0.218866,0,0.000032,0.000032,0.000087,0,506,6,7,0,0.000583
2956,,1,1,2,0.55,0.55,1.1,7,0.253518,0.260805,0,0.000793,0.000665,0.000073,0,506,2,26,0,0.003389
1857,,2,2,4,1.15,1.15,2.3,7,0.237062,0.243664,7002,0.000303,0.000303,0.000191,0,506,4,94,0,0.002006
415,,4,4,8,3,2.75,5.75,7,0.247654,0.255777,14213.940439,0.000504,0.00079,0.00037,0,506,4,97,0,0.004706
829,,1,1,2,1,0.9,1.9,8,0.198506,0.202597,0,0.000019,0.000012,0.000128,0,506,4,97,0,0.000396
3324,,1,1,2,0.55,0.55,1.1,8,0.198506,0.202597,0,0.000019,0.000012,0.000128,0,506,4,97,0,0.000396
901,,1,0,1,0.95,0,0.95,0,0,0,0,0.000265,0,0.000072,0,93,4,22,0,0.001715
1927,,2,1,3,1.1,0.55,1.65,7,0.231768,0.238891,2.079117,0.000251,0.000141,0.00013,0,506,1,58,0,0.00225
1419,,3,3,6,1.7,1.65,3.35,7,0.238875,0.245109,121.604081,0.000231,0.000249,0.000233,0,506,1,68,0,0.002435
2555,,1,2,3,0.55,1.1,1.65,8,0.19795,0.202134,1456.580606,0.000008,0.000038,0.000115,0,506,1,92,0,0.000518
7374,,4,4,8,1.91,1.76,3.67,7,0.24902,0.258815,2149.835009,0.000456,0.000725,0.000304,0,506,1,48,0,0.006649
831,,1,1,2,1,1,2,7,0.240532,0.24919,0,0.000199,0.000073,0.000077,0,506,4,3,0,0.000777
861,,1,1,2,0.95,0.8,1.75,7,0.240578,0.247359,0,0.00029,0.000322,0.000084,0,506,4,29,0,0.001796
1549,,3,3,6,1.7,1.75,3.45,7,0.244662,0.252669,7019.391485,0.000371,0.000418,0.000224,0,506,4,29,0,0.002721
3201,,1,1,2,0.55,0.55,1.1,7,0.240578,0.247359,0,0.00029,0.000322,0.000084,0,506,4,29,0,0.001796
3301,,1,1,2,0.55,0.55,1.1,7,0.232805,0.241323,0,0.000158,0.000147,0.000084,0,506,0,15,0,0.001375
2370,,2,2,4,1.1,1.1,2.2,8,0.233313,0.241127,98.948647,0.00029,0.000261,0.000137,0,506,3,39,0,0.002026
7541,,2,2,4,0.02,1.1,1.12,7,0.237965,0.245955,11.81986,0.000413,0.000365,0.000126,0,506,4,92,0,0.002511
1825,,2,1,3,1.15,0.6,1.75,7,0.238662,0.246362,3.096691,0.000687,0.000393,0.000108,0,506,3,58,0,0.003479
2014,,2,2,4,1.1,1.1,2.2,7,0.248179,0.255378,14.894182,0.000308,0.000272,0.000117,0,506,0,104,0,0.002303
1979,,2,0,2,1.1,0,1.1,0,0,0,0,0.000343,0,0.000104,0,309,1,98,1,0.002396
1238,,1,1,2,0.75,0.75,1.5,8,0.211851,0.216394,0,0.000024,0.000071,0.00011,0,506,1,68,0,0.000733
2501,,1,1,2,0.55,0.55,1.1,8,0.211851,0.216394,0,0.000024,0.000071,0.00011,0,506,1,68,0,0.000733
2500,,1,1,2,0.55,0.55,1.1,8,0.226487,0.232907,0,0.000102,0.000091,0.000076,0,506,1,83,0,0.000991
1630,,3,3,6,1.65,1.65,3.3,7,0.240239,0.24883,124.657705,0.000279,0.000302,0.000152,0,506,1,83,0,0.003216
1637,,1,0,1,0.65,0,0.65,0,0,0,0,0.000102,0,0.000076,0,91,1,83,0,0.000991
2491,,1,1,2,0.55,0.55,1.1,8,0.225207,0.232349,0,0.000116,0.000272,0.000078,0,506,2,57,0,0.001674
2496,,1,0,1,0.55,0,0.55,0,0,0,0,0.000116,0,0.000078,0,172,2,57,0,0.001674
927,,3,4,7,1.9,2.5,4.4,7,0.251645,0.262031,4488.121791,0.000562,0.000801,0.000182,0,506,1,92,0,0.007027
2048,,2,2,4,1.1,0.56,1.66,8,0.223768,0.230027,42.777337,0.000083,0.00008,0.000133,0,506,1,18,0,0.001315
1971,,2,2,4,1.1,1.1,2.2,7,0.230983,0.237979,13.122095,0.000121,0.000148,0.000132,0,506,1,69,0,0.001665
1265,,1,1,2,0.75,0.75,1.5,9,0.172118,0.175428,0,0.000002,0.000001,0.000144,0,506,11,75,0,0.000391
923,,3,2,5,1.9,1.2,3.1,9,0.172133,0.175606,7074.427811,0.000004,0.000001,0.000395,0,506,11,75,0,0.001353
1962,,2,2,4,1.1,1.15,2.25,8,0.192965,0.196914,55.518325,0.000012,0.000004,0.000222,0,506,11,75,0,0.000843
1246,,1,2,3,0.75,1.5,2.25,7,0.248673,0.257992,0,0.000429,0.000694,0.000097,0,506,7,53,1,0.005405
950,,1,1,2,0.9,1,1.9,7,0.2304,0.235858,0,0.000139,0.000137,0.000085,0,506,2,27,0,0.001016
1366,,3,3,6,1.75,1.75,3.5,7,0.24112,0.248968,181.702456,0.000334,0.000359,0.000177,0,506,3,39,0,0.002919
3326,,1,1,2,0.55,0.55,1.1,7,0.244982,0.253613,0,0.000285,0.000268,0.000078,0,506,4,15,0,0.001849
1878,,3,3,6,1.65,1.65,3.3,7,0.248244,0.257449,46.044136,0.000502,0.000468,0.000147,0,506,4,15,0,0.003346
985,,1,1,2,0.9,0.9,1.8,8,0.22537,0.231219,0,0.000125,0.0001,0.000077,0,506,4,38,0,0.000746
1898,,1,0,1,0.65,0,0.65,0,0,0,0,0.000125,0,0.000077,0,122,4,38,0,0.000746
652,,2,1,3,1.65,0.9,2.55,8,0.190387,0.193813,0,0.000011,0,0.0001,0,506,6,72,1,0.000643
2538,,1,1,2,0.55,0.6,1.15,7,0.239318,0.245211,0,0.000287,0.000268,0.000081,0,506,1,2,0,0.001715
2537,,1,1,2,0.55,0.55,1.1,7,0.239318,0.245211,0,0.000287,0.000268,0.000081,0,506,1,2,0,0.001715
2546,,1,1,2,0.55,0.55,1.1,8,0.214151,0.219852,0,0.000048,0.000044,0.000103,0,506,1,49,0,0.000549
1652,,2,2,4,1.15,1.15,2.3,7,0.249617,0.257872,14.045584,0.000342,0.000286,0.000115,0,506,1,54,0,0.002309
2480,,1,1,2,0.55,0.55,1.1,7,0.235972,0.244469,0,0.00014,0.000134,0.000086,0,506,1,54,0,0.001233
2901,,1,1,2,0.55,0.6,1.15,7,0.238011,0.24663,0,0.000188,0.00015,0.000088,0,506,0,18,0,0.001306
1912,,1,1,2,0.6,0.6,1.2,7,0.238011,0.24663,0,0.000188,0.00015,0.000088,0,506,0,18,0,0.001306
2937,,1,1,2,0.55,0.55,1.1,7,0.238011,0.24663,0,0.000188,0.00015,0.000088,0,506,0,18,0,0.001306
1627,,2,2,4,1.15,1.15,2.3,7,0.239287,0.245502,87.994818,0.0002,0.000109,0.000137,0,506,7,51,0,0.001478
1980,,1,1,2,0.6,0.55,1.15,7,0.236374,0.241828,0,0.000156,0.000064,0.000079,0,506,7,51,0,0.000643
2082,,2,2,4,1.1,1.25,2.35,8,0.219946,0.225471,14000,0.00006,0.000053,0.000226,0,506,1,92,0,0.001014
2569,,1,1,2,0.55,0.6,1.15,8,0.219894,0.225227,0,0.00006,0.000053,0.000101,0,506,1,92,0,0.000726
2567,,1,1,2,0.55,0.55,1.1,8,0.219894,0.225227,0,0.00006,0.000053,0.000101,0,506,1,92,0,0.000726
867,,2,2,4,1.45,1.45,2.9,8,0.187107,0.191071,3774.610102,0.000009,0.000006,0.000306,0,506,1,18,0,0.000716
577,,3,4,7,2.2,2.45,4.65,7,0.251967,0.260033,1188.333383,0.000564,0.000446,0.000194,0,506,1,18,0.166667,0.003105
2603,,1,1,2,0.55,0.55,1.1,8,0.236478,0.242812,0,0.000152,0.000161,0.000092,0,506,1,3,0,0.001394
1675,,2,2,4,1.15,1.1,2.25,8,0.236777,0.243288,3984.379148,0.000153,0.000162,0.000174,0,506,0,3,0,0.001685
2560,,1,1,2,0.55,0.55,1.1,8,0.236478,0.242812,0,0.000152,0.000161,0.000092,0,506,1,3,0,0.001394
1699,,1,1,2,0.65,0.65,1.3,7,0.237047,0.243589,0,0.000165,0.000196,0.000095,0,506,1,91,0,0.001367
628,,3,3,6,2.15,3,5.15,7,0.228336,0.235191,7035.20776,0.000094,0.000101,0.000267,0,506,7,70,0,0.001533
2994,,1,1,2,0.55,0.55,1.1,7,0.245866,0.254848,0,0.000324,0.000384,0.000104,0,506,2,49,0,0.002307
7331,,1,0,1,0.45,0,0.45,0,0,0,0,0.000274,0,0.000079,0,41,2,12,0,0.00173
2233,,1,1,2,0.6,0.6,1.2,7,0.268737,0.279089,0,0.001516,0.000886,0.000063,0,506,6,40,0,0.004703
1622,,3,2,5,1.65,1.1,2.75,8,0.203133,0.207474,7137.973978,0.001533,0.000014,0.0003,0,506,6,109,0,0.005384
3340,,1,1,2,0.55,0.55,1.1,7,0.226967,0.233032,0,0.000186,0.000156,0.000091,0,506,4,97,0,0.00106
3320,,1,1,2,0.55,0.55,1.1,7,0.226967,0.233032,0,0.000186,0.000156,0.000091,0,506,4,97,0,0.00106
1907,,1,1,2,0.65,1,1.65,8,0.224667,0.230812,0,0.000084,0.000043,0.00008,0,506,6,72,0,0.00051
794,,1,0,1,1,0,1,0,0,0,0,0.000108,0,0.000082,0,176,1,68,0,0.000977
2593,,1,1,2,0.55,0.55,1.1,7,0.234745,0.240254,0,0.000121,0.000123,0.000091,0,506,1,92,0,0.001023
1985,,2,2,4,1.1,1.1,2.2,7,0.242164,0.251152,60.779546,0.000213,0.000244,0.000144,0,506,1,2,0,0.002183
2345,,1,1,2,0.6,0.55,1.15,7,0.240532,0.247309,0,0.000355,0.000277,0.00009,0,506,4,36,0,0.001818
1000,,2,1,3,1.35,0.55,1.9,7,0.240532,0.247309,7.024733,0.000443,0.000277,0.000115,0,506,4,68,0,0.002651
2548,,1,1,2,0.55,0.55,1.1,7,0.240532,0.247309,0,0.000355,0.000277,0.00009,0,506,4,36,0,0.001818
1679,,2,0,2,1.15,0,1.15,0,0,0,0,0.000146,0,0.000117,0,227,1,3,0,0.001344
2539,,1,1,2,0.55,0.55,1.1,8,0.226309,0.232489,0,0.000136,0.000118,0.000084,0,506,2,3,0,0.000948
1978,,2,3,5,1.1,1.65,2.75,7,0.238041,0.24446,98.827328,0.000233,0.000211,0.000133,0,506,1,3,0,0.001674
2030,,1,1,2,0.6,0.6,1.2,8,0.213334,0.218787,0,0.000028,0.000047,0.000096,0,506,1,98,0,0.00074
2658,,1,1,2,0.55,0.55,1.1,8,0.213334,0.218787,0,0.000028,0.000047,0.000096,0,506,1,98,0,0.00074
1291,,1,1,2,0.75,1,1.75,8,0.233968,0.240062,0,0.00022,0.000243,0.000081,0,506,2,86,0,0.001558
2899,,1,1,2,0.55,0.55,1.1,7,0.245689,0.254209,0,0.000355,0.000439,0.000084,0,506,0,73,0,0.002568
2973,,1,1,2,0.55,0.55,1.1,8,0.223581,0.229315,0,0.000082,0.00011,0.00009,0,506,6,22,0,0.000793
1341,,2,0,2,1.25,0,1.25,0,0,0,0,0.000624,0,0.000085,0,75,4,22,0,0.003027
819,,1,1,2,1,1,2,8,0.225845,0.232575,0,0.000137,0.000131,0.000095,0,506,0,6,0,0.000986
644,,3,3,6,2.15,1.65,3.8,7,0.250921,0.260209,7011.176456,0.000545,0.000609,0.000228,0,506,0,6,0,0.00386
3216,,1,0,1,0.55,0,0.55,0,0,0,0,0.000495,0,0.000067,0,134,4,77,0,0.002114
2316,,1,1,2,0.6,0.55,1.15,7,0.2341,0.242429,0,0.000115,0.000119,0.000086,0,506,0,58,0,0.001194
2529,,1,2,3,0.55,1.55,2.1,7,0.234129,0.242607,3257,0.000115,0.00012,0.000086,0,506,0,58,0,0.001194
1798,,2,2,4,1.15,1.15,2.3,7,0.251629,0.260412,9.276853,0.000372,0.000333,0.000145,0,506,0,17,0,0.00242
1633,,3,4,7,1.65,2.25,3.9,7,0.245705,0.25344,39.371892,0.00039,0.00053,0.000153,0,506,1,98,0.166667,0.003371
2665,,1,0,1,0.55,0,0.55,0,0,0,0,0.000073,0,0.000098,0,264,1,60,0,0.00126
776,,1,1,2,1,1,2,8,0.207797,0.212436,0,0.000025,0.000028,0.000107,0,506,1,109,0,0.000442
2474,,1,1,2,0.55,0.55,1.1,7,0.251358,0.259972,0,0.000316,0.000246,0.000076,0,506,1,68,0,0.001758
2460,,1,1,2,0.55,0.55,1.1,7,0.251358,0.259972,0,0.000316,0.000246,0.000076,0,506,1,68,0,0.001758
2859,,1,0,1,0.55,0,0.55,0,0,0,0,0.000316,0,0.000076,0,80,1,68,0,0.001758
2643,,1,1,2,0.55,0.55,1.1,7,0.231425,0.238361,0,0.000125,0.00023,0.000089,0,506,1,58,0,0.001774
2614,,1,0,1,0.55,0,0.55,0,0,0,0,0.000125,0,0.000089,0,363,1,58,0,0.001774
1639,,1,2,3,0.65,1.3,1.95,7,0.228086,0.233601,0,0.000069,0.000095,0.000086,0,506,2,83,1,0.000648
2591,,1,1,2,0.55,0.55,1.1,7,0.230457,0.236481,0,0.000109,0.00011,0.000088,0,506,1,69,0,0.001003
1260,,2,2,4,1.25,1.25,2.5,7,0.25,0.259488,254.588242,0.000472,0.00072,0.000154,0,506,7,53,0,0.00624
2026,,1,1,2,0.6,0.6,1.2,8,0.219753,0.225145,0,0.000043,0.000045,0.000107,0,506,7,53,0,0.000835
2755,,1,1,2,0.55,0.55,1.1,8,0.232257,0.239218,0,0.000185,0.000181,0.000081,0,506,2,93,0,0.001418
2910,,1,1,2,0.55,0.55,1.1,8,0.239104,0.245565,0,0.000366,0.000349,0.000077,0,506,2,1,0,0.001819
3252,,1,1,2,0.55,0.55,1.1,7,0.244918,0.251747,0,0.000452,0.000264,0.000079,0,506,2,61,0,0.00152
3249,,1,1,2,0.55,0.55,1.1,7,0.244918,0.251747,0,0.000452,0.000264,0.000079,0,506,2,61,0,0.00152
3243,,1,1,2,0.55,0.55,1.1,7,0.244918,0.251747,0,0.000452,0.000264,0.000079,0,506,2,61,0,0.00152
3153,,1,1,2,0.55,0.55,1.1,7,0.244918,0.251747,0,0.000452,0.000264,0.000079,0,506,2,61,0,0.00152
